ID;ZeitID;KampagneID;FilialeID;ProduktID;Menge Ist;Menge Soll;Preis_ Pro_ Einheit;Waehrung;KampagnenkostenEUR;Umsatz_Ist;Umsatz_Soll;Herstellkosten;Gewinn;Produktkategorie;Hersteller;Einheit;Herstellkosten je Einheit in EUR;Kurztext;Langtext;Filiale-Bez;Anschrift;Filiale-PLZ;Filiale-Ort;Region;Region-Bez;Land;LandBez;Verkaufsleiter;Kampagne-Bez;Medienart;Verantwortlicher;KalMonatJahr;Jahr;Monat
3770;200301;2;18;15;227;191;1505,71;EUR;53236,0;341796,17;287590,61;285793;56003,169999999984;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Tablet PC;Web mails;Sarah Hicks;2003-01-01;2003;Januar
3771;200301;1;18;15;227;191;1505,71;EUR;987505,0;341796,17;287590,61;285793;56003,169999999984;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-01-01;2003;Januar
3772;200303;1;18;72;156;150;283,07;EUR;987505,0;44158,92;42460,5;27144;17014,92;Tablet;Compaq;ST;174;Compaq iPAQ 3135 Monochrome Pocket PC Bundle;No Description;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-03-01;2003;März
3773;200308;1;19;38;195;195;1207,48;EUR;987505,0;235458,6;235458,6;176670;58788,600000000006;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Stuttgart;Adenauerallee 900;70563;Stuttgart;EU;Europa;DE;Deutschland;Rita Müller;Cebit 2003;Product Attachment;Shona Grimm;2003-08-01;2003;August
3774;200305;2;20;1;45;50;1233,14;EUR;53236,0;55491,3;61657,00000000001;53505;1986,300000000003;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;Europa;IE;Irland;Patricia McKenna;Tablet PC;Web mails;Sarah Hicks;2003-05-01;2003;Mai
3775;200308;2;20;1;56;49;1233,14;EUR;53236,0;69055,84000000001;60423,86000000001;66584;2471,840000000011;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;Europa;IE;Irland;Patricia McKenna;Tablet PC;Web mails;Sarah Hicks;2003-08-01;2003;August
3780;200303;3;22;80;39;33;372,05;EUR;13798,0;14509,95;12277,65;12246;2263,9500000000007;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Reggio Emilia;Strada Provinciale 124;42100;Reggio Emilia;EU;Europa;IT;Italien;Maurizio Moroni;HP;Radio;Robert Difatta;2003-03-01;2003;März
3785;200311;4;24;58;23;27;11926,4;NOK;123240,0;274307,2;322012,8;14490;259817,2;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;Europa;NO;Norwegen;Jonas Bergulfsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-11-01;2003;November
3786;200312;2;24;1;20;21;11336,4;NOK;53236,0;226728,0;238064,4;23780;202948,0;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;Europa;NO;Norwegen;Jonas Bergulfsen;Tablet PC;Web mails;Sarah Hicks;2003-12-01;2003;Dezember
3787;200303;2;25;31;31;34;5537,16;PLN;53236,0;171651,96;188263,44;47740;123911,95999999999;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Warszawa;ul. Filtrowa 68;01-012;Warszawa;EU;Europa;PL;Polen;Zbyszek Piestrzeniewicz;Tablet PC;Web mails;Sarah Hicks;2003-03-01;2003;März
3788;200307;3;26;17;44;44;4314,83;PLN;13798,0;189852,52;189852,52;45276;144576,52;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Lisboa;Jardim das rosas n. 32;1675;Lisboa;EU;Europa;PL;Polen;Lino Rodriguez;HP;Radio;Robert Difatta;2003-07-01;2003;Juli
3789;200310;3;26;80;45;38;1369,03;PLN;13798,0;61606,35;52023,14;14130;47476,35;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Lisboa;Jardim das rosas n. 32;1675;Lisboa;EU;Europa;PL;Polen;Lino Rodriguez;HP;Radio;Robert Difatta;2003-10-01;2003;Oktober
3794;200302;3;28;50;56;66;556,84;EUR;13798,0;31183,04;36751,44;23520;7663,040000000001;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Madrid;C/ Araquil, 67;28023;Madrid;EU;Europa;ES;Spanien;Martín Sommer;HP;Radio;Robert Difatta;2003-02-01;2003;Februar
3798;200307;3;29;80;22;25;3598,7;SEK;13798,0;79171,4;89967,5;6908;72263,4;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Bräcke;Åkergatan 24;S-844 67;Bräcke;EU;Europa;SE;Schweden;Maria Larsson;HP;Radio;Robert Difatta;2003-07-01;2003;Juli
3802;200306;2;31;15;47;42;2440,42;CHF;53236,0;114699,74;102497,64;59173;55526,740000000005;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Bern;Hauptstr. 29;3012;Bern;EU;Europa;CH;Schweiz;Yang Wang;Tablet PC;Web mails;Sarah Hicks;2003-06-01;2003;Juni
3803;200308;2;31;1;34;36;2103,84;CHF;53236,0;71530,56;75738,24;40426;31104,559999999998;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Bern;Hauptstr. 29;3012;Bern;EU;Europa;CH;Schweiz;Yang Wang;Tablet PC;Web mails;Sarah Hicks;2003-08-01;2003;August
3806;200303;2;33;1;21;20;912,22;GBP;53236,0;19156,62;18244,4;24969;-5812,380000000001;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Cowes;Garden House;PO31 7PJ;Cowes;EU;Europa;GB;Großbritannien;Helen Bennett;Tablet PC;Web mails;Sarah Hicks;2003-03-01;2003;März
3814;200302;1;16;38;145;141;1207,48;EUR;987505,0;175084,6;170254,68;131370;43714,600000000006;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Cebit 2003;Product Attachment;Shona Grimm;2003-02-01;2003;Februar
3815;200304;1;17;20;218;185;1750,81;EUR;987505,0;381676,58;323899,85;231952;149724,58000000002;Notebook;IBM;ST;1064;IBM ThinkPad R40 (27232FU) Notebook;130-GHz Pentium-M Centrino 256 MB RAM 20 GB Hard Drive DVD-ROM Drive;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;Europa;DE;Deutschland;Renate Messner;Cebit 2003;Product Attachment;Shona Grimm;2003-04-01;2003;April
3816;200310;1;19;38;210;172;1207,48;EUR;987505,0;253570,80000000002;207686,56;190260;63310,80000000002;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Stuttgart;Adenauerallee 900;70563;Stuttgart;EU;Europa;DE;Deutschland;Rita Müller;Cebit 2003;Product Attachment;Shona Grimm;2003-10-01;2003;Oktober
3818;200305;3;20;80;43;38;372,05;EUR;13798,0;15998,15;14137,9;13502;2496,1499999999996;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Cork;8 Johnstown Road;0;Cork;EU;Europa;IE;Irland;Patricia McKenna;HP;Radio;Robert Difatta;2003-05-01;2003;Mai
3820;200301;2;21;1;34;37;1233,14;EUR;53236,0;41926,76;45626,18;40426;1500,760000000002;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;Europa;IT;Italien;Giovanni Rovelli;Tablet PC;Web mails;Sarah Hicks;2003-01-01;2003;Januar
3823;200302;4;24;38;15;18;10545,5;NOK;123240,0;158182,5;189819,0;13590;144592,5;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;Europa;NO;Norwegen;Jonas Bergulfsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-02-01;2003;Februar
3825;200303;4;24;40;18;20;14362,0;NOK;123240,0;258516,0;287240,0;14418;244098,0;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;Europa;NO;Norwegen;Jonas Bergulfsen;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-03-01;2003;März
3826;200305;2;24;15;14;15;13150,1;NOK;53236,0;184101,4;197251,5;17626;166475,4;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Stavern;Erling Skakkes gate 78;4110;Stavern;EU;Europa;NO;Norwegen;Jonas Bergulfsen;Tablet PC;Web mails;Sarah Hicks;2003-05-01;2003;Mai
3831;200307;2;26;1;63;75;4537,53;PLN;53236,0;285864,38999999996;340314,75;74907;210957,38999999996;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Lisboa;Jardim das rosas n. 32;1675;Lisboa;EU;Europa;PL;Polen;Lino Rodriguez;Tablet PC;Web mails;Sarah Hicks;2003-07-01;2003;Juli
3832;200309;2;26;1;55;60;4537,53;PLN;53236,0;249564,15;272251,8;65395;184169,15;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Lisboa;Jardim das rosas n. 32;1675;Lisboa;EU;Europa;PL;Polen;Lino Rodriguez;Tablet PC;Web mails;Sarah Hicks;2003-09-01;2003;September
3834;200310;2;27;15;64;57;1430,42;EUR;53236,0;91546,88;81533,94;80576;10970,880000000005;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Barcelona;Rambla de Cataluña, 23;8022;Barcelona;EU;Europa;ES;Spanien;Eduardo Saavedra;Tablet PC;Web mails;Sarah Hicks;2003-10-01;2003;Oktober
3836;200304;3;28;80;83;82;372,05;EUR;13798,0;30880,15;30508,100000000002;26062;4818,1500000000015;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Madrid;C/ Araquil, 67;28023;Madrid;EU;Europa;ES;Spanien;Martín Sommer;HP;Radio;Robert Difatta;2003-04-01;2003;April
3839;200309;4;30;44;20;23;4552,55;SEK;123240,0;91051,0;104708,65000000001;5600;85451,0;Desktop;Compaq;ST;280;Compaq Presario 6400NX Desktop PC;153 GHz Athlon XP 1800 128MB RAM 40GB hard drive;Global Computer Suppliers-Luleå;Berguvsvägen  8;S-958 22;Luleå;EU;Europa;SE;Schweden;Christina Berglund;Desktop Nord Europa;Zeitungsbeilage;Marilyn Schaidt;2003-09-01;2003;September
3840;200312;2;31;1;29;24;2103,84;CHF;53236,0;61011,36;50492,16;34481;26530,36;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Bern;Hauptstr. 29;3012;Bern;EU;Europa;CH;Schweiz;Yang Wang;Tablet PC;Web mails;Sarah Hicks;2003-12-01;2003;Dezember
3845;200304;3;35;50;16;17;789,06;USD;13798,0;12624,96;13414,019999999999;6720;5904,959999999999;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Portland;89 Chiaroscuro Rd.;97219;Portland;NA;Nordamerika;US;USA;Fran Wilson;HP;Radio;Robert Difatta;2003-04-01;2003;April
3847;200310;3;35;17;18;19;1661,63;USD;13798,0;29909,340000000004;31570,97;18522;11387,340000000004;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Portland;89 Chiaroscuro Rd.;97219;Portland;NA;Nordamerika;US;USA;Fran Wilson;HP;Radio;Robert Difatta;2003-10-01;2003;Oktober
3848;200312;3;35;50;17;19;789,06;USD;13798,0;13414,019999999999;14992,14;7140;6274,019999999999;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Portland;89 Chiaroscuro Rd.;97219;Portland;NA;Nordamerika;US;USA;Fran Wilson;HP;Radio;Robert Difatta;2003-12-01;2003;Dezember
3850;200301;3;37;17;34;34;1661,63;USD;13798,0;56495,420000000006;56495,420000000006;34986;21509,420000000006;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Seattle;305 - 14th Ave. S.;98128;Seattle;NA;Nordamerika;US;USA;Karl Jablonski;HP;Radio;Robert Difatta;2003-01-01;2003;Januar
3851;200307;2;37;15;36;37;2026,96;USD;53236,0;72970,56;74997,52;45324;27646,559999999998;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Seattle;305 - 14th Ave. S.;98128;Seattle;NA;Nordamerika;US;USA;Karl Jablonski;Tablet PC;Web mails;Sarah Hicks;2003-07-01;2003;Juli
3854;200303;3;16;17;173;152;1234,33;EUR;13798,0;213539,09;187618,15999999997;178017;35522,09;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;HP;Radio;Robert Difatta;2003-03-01;2003;März
3855;200303;1;16;17;173;152;1234,33;EUR;987505,0;213539,09;187618,15999999997;178017;35522,09;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Cebit 2003;Product Attachment;Shona Grimm;2003-03-01;2003;März
3856;200303;1;16;38;196;179;1207,48;EUR;987505,0;236666,08000000002;216138,92;177576;59090,080000000016;Desktop;Apple;ST;906;Apple eMac Desktop 17 M8951LL/A;10-GHz PowerPC G4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Cebit 2003;Product Attachment;Shona Grimm;2003-03-01;2003;März
3857;200304;1;16;24;177;204;1079,99;EUR;987505,0;191158,23;220317,96;185850;5308,2300000000105;Notebook;Sony;ST;1050;Sony VAIO PCG-FRV25 Notebook;266-GHz Pentium 4 512 MB RAM 40 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Cebit 2003;Product Attachment;Shona Grimm;2003-04-01;2003;April
3858;200305;3;16;80;151;151;391,64;EUR;13798,0;59137,64;59137,64;47414;11723,64;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;HP;Radio;Robert Difatta;2003-05-01;2003;Mai
3859;200305;1;16;80;151;151;391,64;EUR;987505,0;59137,64;59137,64;47414;11723,64;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Cebit 2003;Product Attachment;Shona Grimm;2003-05-01;2003;Mai
3860;200302;1;17;58;239;233;1365,59;EUR;987505,0;326376,01;318182,47;150570;175806,01;Desktop;Sony;ST;630;Sony VAIO PCV-RS310 Desktop;240-GHz Pentium 4 256 MB RAM 80 GB Hard Drive DVD-RW/CD-RW Drive CD-ROM Drive;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;Europa;DE;Deutschland;Renate Messner;Cebit 2003;Product Attachment;Shona Grimm;2003-02-01;2003;Februar
3861;200310;1;17;90;138;128;361,87;EUR;987505,0;49938,06;46319,36;43470;6468,059999999998;Tablet;Sony;ST;315;Sony Clie PEG-NX60 (Silver) Handheld;No Description;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;Europa;DE;Deutschland;Renate Messner;Cebit 2003;Product Attachment;Shona Grimm;2003-10-01;2003;Oktober
3862;200312;1;17;20;153;134;1750,81;EUR;987505,0;267873,93;234608,53999999998;162792;105081,93;Notebook;IBM;ST;1064;IBM ThinkPad R40 (27232FU) Notebook;130-GHz Pentium-M Centrino 256 MB RAM 20 GB Hard Drive DVD-ROM Drive;Global Computer Suppliers-Frankfurt a.M.;Magazinweg 7;60528;Frankfurt a.M.;EU;Europa;DE;Deutschland;Renate Messner;Cebit 2003;Product Attachment;Shona Grimm;2003-12-01;2003;Dezember
3863;200301;1;18;40;185;194;1644,48;EUR;987505,0;304228,8;319029,12;148185;156043,8;Desktop;Apple;ST;801;Apple Power Mac Desktop M8839LL/A;10-GHz PowerPC G4 256 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-01-01;2003;Januar
3864;200305;1;18;20;234;202;1750,81;EUR;987505,0;409689,54;353663,62;248976;160713,53999999998;Notebook;IBM;ST;1064;IBM ThinkPad R40 (27232FU) Notebook;130-GHz Pentium-M Centrino 256 MB RAM 20 GB Hard Drive DVD-ROM Drive;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-05-01;2003;Mai
3865;200308;1;18;24;172;139;1079,99;EUR;987505,0;185758,28;150118,61000000002;180600;5158,279999999999;Notebook;Sony;ST;1050;Sony VAIO PCG-FRV25 Notebook;266-GHz Pentium 4 512 MB RAM 40 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-08-01;2003;August
3866;200312;3;18;50;257;304;586,15;EUR;13798,0;150640,55;178189,6;107940;42700,54999999999;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;HP;Radio;Robert Difatta;2003-12-01;2003;Dezember
3867;200312;1;18;50;257;304;586,15;EUR;987505,0;150640,55;178189,6;107940;42700,54999999999;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-München;Berliner Platz 43;80805;München;EU;Europa;DE;Deutschland;Peter Franken;Cebit 2003;Product Attachment;Shona Grimm;2003-12-01;2003;Dezember
3868;200303;1;19;12;158;149;886,31;EUR;987505,0;140036,97999999998;132060,19;88480;51556,97999999998;Notebook;Compaq;ST;560;Compaq Presario 1215 Notebook;1-GHz Athlon 128 MB RAM 20 GB hard drive;Global Computer Suppliers-Stuttgart;Adenauerallee 900;70563;Stuttgart;EU;Europa;DE;Deutschland;Rita Müller;Cebit 2003;Product Attachment;Shona Grimm;2003-03-01;2003;März
3869;200310;3;19;80;184;216;391,64;EUR;13798,0;72061,76;84594,23999999999;57776;14285,759999999995;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Stuttgart;Adenauerallee 900;70563;Stuttgart;EU;Europa;DE;Deutschland;Rita Müller;HP;Radio;Robert Difatta;2003-10-01;2003;Oktober
3870;200310;1;19;80;184;216;391,64;EUR;987505,0;72061,76;84594,23999999999;57776;14285,759999999995;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Stuttgart;Adenauerallee 900;70563;Stuttgart;EU;Europa;DE;Deutschland;Rita Müller;Cebit 2003;Product Attachment;Shona Grimm;2003-10-01;2003;Oktober
3873;200310;3;21;17;46;37;1172,62;EUR;13798,0;53940,52;43386,939999999995;47334;6606,519999999997;Notebook;HP;ST;1029;HP Pavilion xt5335qv Notebook PC;253-GHz Pentium 4 512 MB RAM 60 GB Hard Drive DVD/CD-RW Drive;Global Computer Suppliers-Bergamo;Via Ludovico il Moro 22;24100;Bergamo;EU;Europa;IT;Italien;Giovanni Rovelli;HP;Radio;Robert Difatta;2003-10-01;2003;Oktober
3878;200304;3;26;80;39;41;1369,03;PLN;13798,0;53392,17;56130,229999999996;12246;41146,17;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Lisboa;Jardim das rosas n. 32;1675;Lisboa;EU;Europa;PL;Polen;Lino Rodriguez;HP;Radio;Robert Difatta;2003-04-01;2003;April
3880;200308;2;26;1;63;56;4537,53;PLN;53236,0;285864,38999999996;254101,68;74907;210957,38999999996;Tablet PC;Acer;ST;1189;Acer TM C104TCi Tablet PC;900-MHz PIII-M 256 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Lisboa;Jardim das rosas n. 32;1675;Lisboa;EU;Europa;PL;Polen;Lino Rodriguez;Tablet PC;Web mails;Sarah Hicks;2003-08-01;2003;August
3881;200309;2;26;31;44;48;5537,16;PLN;53236,0;243635,03999999998;265783,68;67760;175875,03999999998;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Lisboa;Jardim das rosas n. 32;1675;Lisboa;EU;Europa;PL;Polen;Lino Rodriguez;Tablet PC;Web mails;Sarah Hicks;2003-09-01;2003;September
3883;200304;2;32;31;48;44;2567,32;CHF;53236,0;123231,36000000002;112962,08;73920;49311,360000000015;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-Genève;Grenzacherweg 237;1203;Genève;EU;Europa;CH;Schweiz;Michael Holz;Tablet PC;Web mails;Sarah Hicks;2003-04-01;2003;April
3884;200311;3;33;80;14;16;275,23;GBP;13798,0;3853,2200000000003;4403,68;4396;-542,7799999999997;Tablet;HP;ST;314;HP Jornada 420 Palm-Size PC;No Description;Global Computer Suppliers-Cowes;Garden House;PO31 7PJ;Cowes;EU;Europa;GB;Großbritannien;Helen Bennett;HP;Radio;Robert Difatta;2003-11-01;2003;November
3885;200308;2;34;31;33;30;1113,18;GBP;53236,0;36734,94;33395,4;50820;-14085,059999999998;Tablet PC;Toshiba;ST;1540;Toshiba Portege 3505 Tablet PC;133-GHz Pentium III 512 MB RAM 40 GB Hard Drive;Global Computer Suppliers-London;Berkeley Gardens;WX1 6LT;London;EU;Europa;GB;Großbritannien;Elizabeth Brown;Tablet PC;Web mails;Sarah Hicks;2003-08-01;2003;August
3891;200303;2;37;15;28;28;2026,96;USD;53236,0;56754,880000000005;56754,880000000005;35252;21502,880000000005;Tablet PC;Compaq;ST;1259;Compaq TC1000T Tablet PC 470045-149;10 GHz Transmeta Crusoe 256MB RAM 40GB hard drive;Global Computer Suppliers-Seattle;305 - 14th Ave. S.;98128;Seattle;NA;Nordamerika;US;USA;Karl Jablonski;Tablet PC;Web mails;Sarah Hicks;2003-03-01;2003;März
3893;200303;3;14;50;83;85;586,15;EUR;13798,0;48650,45;49822,75;34860;13790,449999999997;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Paris;265, boulevard Charonne;75012;Paris;EU;Europa;FR;Frankreich;Marie Bertrand;HP;Radio;Robert Difatta;2003-03-01;2003;März
3896;200307;3;16;50;187;187;586,15;EUR;13798,0;109610,05;109610,05;78540;31070,050000000003;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;HP;Radio;Robert Difatta;2003-07-01;2003;Juli
3897;200307;1;16;50;187;187;586,15;EUR;987505,0;109610,05;109610,05;78540;31070,050000000003;Desktop;HP;ST;420;HP Pavilion 514n Desktop PC;22 GHz Celeron 256MB RAM 60GB hard drive;Global Computer Suppliers-Berlin;Obere Str. 57;12209;Berlin;EU;Europa;DE;Deutschland;Maria Anders;Cebit 2003;Product Attachment;Shona Grimm;2003-07-01;2003;Juli
